player_id,player_name,team,element_type,price,id_team,team_name,team_short,id_position,position,opponent,is_home
403,Gvardiol,13,2,5.9,13,Man City,MCI,2,DEF,Chelsea,0
404,Akanji,13,2,5.4,13,Man City,MCI,2,DEF,Chelsea,0
405,Aké,13,2,5.2,13,Man City,MCI,2,DEF,Chelsea,0
406,Khusanov,13,2,5.4,13,Man City,MCI,2,DEF,Chelsea,0
407,Matheus N.,13,2,5.3,13,Man City,MCI,2,DEF,Chelsea,0
408,Rúben,13,2,5.5,13,Man City,MCI,2,DEF,Chelsea,0
409,Stones,13,2,5.4,13,Man City,MCI,2,DEF,Chelsea,0
410,Lewis,13,2,4.6,13,Man City,MCI,2,DEF,Chelsea,0
411,O'Reilly,13,2,5.0,13,Man City,MCI,2,DEF,Chelsea,0
412,Vitor Reis,13,2,5.0,13,Man City,MCI,2,DEF,Chelsea,0
413,Marmoush,13,3,8.3,13,Man City,MCI,3,MID,Chelsea,0
414,Foden,13,3,8.0,13,Man City,MCI,3,MID,Chelsea,0
415,Savinho,13,3,6.9,13,Man City,MCI,3,MID,Chelsea,0
416,Bernardo,13,3,6.2,13,Man City,MCI,3,MID,Chelsea,0
417,Cherki,13,3,6.3,13,Man City,MCI,3,MID,Chelsea,0
418,Doku,13,3,6.4,13,Man City,MCI,3,MID,Chelsea,0
420,Gündoğan,13,3,6.3,13,Man City,MCI,3,MID,Chelsea,0
421,Rodrigo,13,3,6.3,13,Man City,MCI,3,MID,Chelsea,0
422,Kovačić,13,3,5.8,13,Man City,MCI,3,MID,Chelsea,0
423,N.Gonzalez,13,3,5.9,13,Man City,MCI,3,MID,Chelsea,0
425,Echeverri,13,3,5.4,13,Man City,MCI,3,MID,Chelsea,0
427,Reijnders,13,3,5.0,13,Man City,MCI,3,MID,Chelsea,0
428,Nypan,13,3,5.0,13,Man City,MCI,3,MID,Chelsea,0
429,Phillips,13,3,4.7,13,Man City,MCI,3,MID,Chelsea,0
430,Haaland,13,4,14.5,13,Man City,MCI,4,FWD,Chelsea,0
736,Donnarumma,13,1,5.6,13,Man City,MCI,1,GKP,Chelsea,0
739,Mukasa,13,3,4.4,13,Man City,MCI,3,MID,Chelsea,0
740,Mfuni,13,2,3.9,13,Man City,MCI,2,DEF,Chelsea,0
742,McAidoo,13,3,4.5,13,Man City,MCI,3,MID,Chelsea,0
763,Gray,13,3,4.5,13,Man City,MCI,3,MID,Chelsea,0
764,Heskey,13,3,4.5,13,Man City,MCI,3,MID,Chelsea,0
794,Alleyne,13,2,3.9,13,Man City,MCI,2,DEF,Chelsea,0
119,Mbeumo,14,3,8.6,14,Man Utd,MUN,3,MID,Leeds,1
431,Bayindir,14,1,4.7,14,Man Utd,MUN,1,GKP,Leeds,1
432,Onana,14,1,4.9,14,Man Utd,MUN,1,GKP,Leeds,1
433,Harrison,14,1,4.0,14,Man Utd,MUN,1,GKP,Leeds,1
434,Heaton,14,1,3.8,14,Man Utd,MUN,1,GKP,Leeds,1
435,Mee,14,1,3.9,14,Man Utd,MUN,1,GKP,Leeds,1
436,De Ligt,14,2,4.9,14,Man Utd,MUN,2,DEF,Leeds,1
437,Martinez,14,2,4.8,14,Man Utd,MUN,2,DEF,Leeds,1
438,Mazraoui,14,2,4.9,14,Man Utd,MUN,2,DEF,Leeds,1
439,D.Leon,14,2,4.1,14,Man Utd,MUN,2,DEF,Leeds,1
440,Dalot,14,2,4.6,14,Man Utd,MUN,2,DEF,Leeds,1
441,Dorgu,14,2,4.1,14,Man Utd,MUN,2,DEF,Leeds,1
442,Maguire,14,2,4.4,14,Man Utd,MUN,2,DEF,Leeds,1
443,Shaw,14,2,4.5,14,Man Utd,MUN,2,DEF,Leeds,1
444,Yoro,14,2,4.1,14,Man Utd,MUN,2,DEF,Leeds,1
445,Amass,14,2,4.0,14,Man Utd,MUN,2,DEF,Leeds,1
446,Fredricson,14,2,3.7,14,Man Utd,MUN,2,DEF,Leeds,1
447,Heaven,14,2,3.7,14,Man Utd,MUN,2,DEF,Leeds,1
448,Malacia,14,2,3.8,14,Man Utd,MUN,2,DEF,Leeds,1
449,B.Fernandes,14,3,10.3,14,Man Utd,MUN,3,MID,Leeds,1
450,Cunha,14,3,8.0,14,Man Utd,MUN,3,MID,Leeds,1
451,Rashford,14,3,7.0,14,Man Utd,MUN,3,MID,Leeds,1
452,Amad,14,3,6.2,14,Man Utd,MUN,3,MID,Leeds,1
454,Antony,14,3,5.9,14,Man Utd,MUN,3,MID,Leeds,1
455,Mount,14,3,5.9,14,Man Utd,MUN,3,MID,Leeds,1
457,Casemiro,14,3,5.7,14,Man Utd,MUN,3,MID,Leeds,1
458,Mainoo,14,3,4.6,14,Man Utd,MUN,3,MID,Leeds,1
459,Ugarte,14,3,4.7,14,Man Utd,MUN,3,MID,Leeds,1
460,Collyer,14,3,4.5,14,Man Utd,MUN,3,MID,Leeds,1
461,Fitzgerald,14,3,4.3,14,Man Utd,MUN,3,MID,Leeds,1
462,J.Fletcher,14,3,4.3,14,Man Utd,MUN,3,MID,Leeds,1
463,Kone,14,3,4.3,14,Man Utd,MUN,3,MID,Leeds,1
464,Moorhouse,14,3,4.5,14,Man Utd,MUN,3,MID,Leeds,1
465,Højlund,14,4,6.3,14,Man Utd,MUN,4,FWD,Leeds,1
466,Zirkzee,14,4,5.8,14,Man Utd,MUN,4,FWD,Leeds,1
467,Obi,14,4,4.2,14,Man Utd,MUN,4,FWD,Leeds,1
468,Wheatley,14,4,4.5,14,Man Utd,MUN,4,FWD,Leeds,1
681,Šeško,14,4,7.4,14,Man Utd,MUN,4,FWD,Leeds,1
733,Lammens,14,1,5.0,14,Man Utd,MUN,1,GKP,Leeds,1
755,Lacey,14,3,4.5,14,Man Utd,MUN,3,MID,Leeds,1
769,Bendito Mantato,14,3,4.5,14,Man Utd,MUN,3,MID,Leeds,1
771,Fletcher,14,3,4.4,14,Man Utd,MUN,3,MID,Leeds,1
788,Kukonki,14,2,4.0,14,Man Utd,MUN,2,DEF,Leeds,1
52,J.Ramsey,15,3,5.3,15,Newcastle,NEW,3,MID,Crystal Palace,0
135,Wissa,15,4,7.3,15,Newcastle,NEW,4,FWD,Crystal Palace,0
469,Pope,15,1,5.1,15,Newcastle,NEW,1,GKP,Crystal Palace,0
471,Gillespie,15,1,3.9,15,Newcastle,NEW,1,GKP,Crystal Palace,0
472,Odysseas,15,1,4.0,15,Newcastle,NEW,1,GKP,Crystal Palace,0
473,Hall,15,2,5.4,15,Newcastle,NEW,2,DEF,Crystal Palace,0
474,Schär,15,2,5.2,15,Newcastle,NEW,2,DEF,Crystal Palace,0
475,Botman,15,2,4.9,15,Newcastle,NEW,2,DEF,Crystal Palace,0
476,Burn,15,2,5.0,15,Newcastle,NEW,2,DEF,Crystal Palace,0
477,Livramento,15,2,4.9,15,Newcastle,NEW,2,DEF,Crystal Palace,0
478,Trippier,15,2,4.9,15,Newcastle,NEW,2,DEF,Crystal Palace,0
479,Krafth,15,2,4.3,15,Newcastle,NEW,2,DEF,Crystal Palace,0
480,Lascelles,15,2,4.3,15,Newcastle,NEW,2,DEF,Crystal Palace,0
481,A.Murphy,15,2,3.8,15,Newcastle,NEW,2,DEF,Crystal Palace,0
482,Ashby,15,2,3.9,15,Newcastle,NEW,2,DEF,Crystal Palace,0
483,Pivas,15,2,3.8,15,Newcastle,NEW,2,DEF,Crystal Palace,0
484,Targett,15,2,4.0,15,Newcastle,NEW,2,DEF,Crystal Palace,0
485,Gordon,15,3,7.4,15,Newcastle,NEW,3,MID,Crystal Palace,0
486,Elanga,15,3,6.5,15,Newcastle,NEW,3,MID,Crystal Palace,0
487,Barnes,15,3,6.1,15,Newcastle,NEW,3,MID,Crystal Palace,0
488,Bruno G.,15,3,6.8,15,Newcastle,NEW,3,MID,Crystal Palace,0
489,J.Murphy,15,3,5.9,15,Newcastle,NEW,3,MID,Crystal Palace,0
490,Joelinton,15,3,5.9,15,Newcastle,NEW,3,MID,Crystal Palace,0
491,Tonali,15,3,5.3,15,Newcastle,NEW,3,MID,Crystal Palace,0
492,Antoñito C.,15,3,4.9,15,Newcastle,NEW,3,MID,Crystal Palace,0
494,Willock,15,3,5.0,15,Newcastle,NEW,3,MID,Crystal Palace,0
495,Hayden,15,3,4.5,15,Newcastle,NEW,3,MID,Crystal Palace,0
496,Kuol,15,3,4.4,15,Newcastle,NEW,3,MID,Crystal Palace,0
497,L.Miley,15,3,4.4,15,Newcastle,NEW,3,MID,Crystal Palace,0
498,White,15,3,4.5,15,Newcastle,NEW,3,MID,Crystal Palace,0
500,Osula,15,4,5.4,15,Newcastle,NEW,4,FWD,Crystal Palace,0
501,Neave,15,4,4.3,15,Newcastle,NEW,4,FWD,Crystal Palace,0
674,Ramsdale,15,1,4.8,15,Newcastle,NEW,1,GKP,Crystal Palace,0
684,Thiaw,15,2,5.1,15,Newcastle,NEW,2,DEF,Crystal Palace,0
689,Seung soo,15,3,4.3,15,Newcastle,NEW,3,MID,Crystal Palace,0
714,Woltemade,15,4,6.7,15,Newcastle,NEW,4,FWD,Crystal Palace,0
753,Ruddy,15,1,4.0,15,Newcastle,NEW,1,GKP,Crystal Palace,0
765,Shahar,15,2,4.0,15,Newcastle,NEW,2,DEF,Crystal Palace,0
772,Alabi,15,3,4.5,15,Newcastle,NEW,3,MID,Crystal Palace,0
12,Zinchenko,16,2,4.9,16,Nott'm Forest,NFO,2,DEF,Aston Villa,1
400,Ortega Moreno,16,1,4.7,16,Nott'm Forest,NFO,1,GKP,Aston Villa,1
426,McAtee,16,3,5.0,16,Nott'm Forest,NFO,3,MID,Aston Villa,1
502,Sels,16,1,4.6,16,Nott'm Forest,NFO,1,GKP,Aston Villa,1
503,C.Miguel,16,1,4.0,16,Nott'm Forest,NFO,1,GKP,Aston Villa,1
504,Turner,16,1,4.0,16,Nott'm Forest,NFO,1,GKP,Aston Villa,1
505,Milenković,16,2,5.1,16,Nott'm Forest,NFO,2,DEF,Aston Villa,1
506,Murillo,16,2,5.2,16,Nott'm Forest,NFO,2,DEF,Aston Villa,1
507,Aina,16,2,4.7,16,Nott'm Forest,NFO,2,DEF,Aston Villa,1
508,N.Williams,16,2,4.7,16,Nott'm Forest,NFO,2,DEF,Aston Villa,1
509,David Carmo,16,2,4.5,16,Nott'm Forest,NFO,2,DEF,Aston Villa,1
510,Jair Cunha,16,2,4.2,16,Nott'm Forest,NFO,2,DEF,Aston Villa,1
511,Morato,16,2,4.3,16,Nott'm Forest,NFO,2,DEF,Aston Villa,1
512,O.Richards,16,2,4.5,16,Nott'm Forest,NFO,2,DEF,Aston Villa,1
513,Abbott,16,2,3.8,16,Nott'm Forest,NFO,2,DEF,Aston Villa,1
514,Boly,16,2,3.8,16,Nott'm Forest,NFO,2,DEF,Aston Villa,1
515,Gibbs-White,16,3,7.4,16,Nott'm Forest,NFO,3,MID,Aston Villa,1
516,Hudson-Odoi,16,3,5.7,16,Nott'm Forest,NFO,3,MID,Aston Villa,1
517,Anderson,16,3,5.5,16,Nott'm Forest,NFO,3,MID,Aston Villa,1
518,Jota,16,3,5.4,16,Nott'm Forest,NFO,3,MID,Aston Villa,1
519,Dominguez,16,3,5.0,16,Nott'm Forest,NFO,3,MID,Aston Villa,1
520,O'Brien,16,3,5.0,16,Nott'm Forest,NFO,3,MID,Aston Villa,1
521,Sangaré,16,3,4.9,16,Nott'm Forest,NFO,3,MID,Aston Villa,1
522,Yates,16,3,4.7,16,Nott'm Forest,NFO,3,MID,Aston Villa,1
523,Da Silva Moreira,16,3,4.5,16,Nott'm Forest,NFO,3,MID,Aston Villa,1
524,Stamenic,16,3,4.5,16,Nott'm Forest,NFO,3,MID,Aston Villa,1
525,Wood,16,4,7.1,16,Nott'm Forest,NFO,4,FWD,Aston Villa,1
526,Igor Jesus,16,4,5.8,16,Nott'm Forest,NFO,4,FWD,Aston Villa,1
527,Awoniyi,16,4,5.2,16,Nott'm Forest,NFO,4,FWD,Aston Villa,1
669,Ndoye,16,3,5.5,16,Nott'm Forest,NFO,3,MID,Aston Villa,1
675,Gunn,16,1,4.0,16,Nott'm Forest,NFO,1,GKP,Aston Villa,1
693,Hutchinson,16,3,5.4,16,Nott'm Forest,NFO,3,MID,Aston Villa,1
696,Kalimuendo,16,4,6.0,16,Nott'm Forest,NFO,4,FWD,Aston Villa,1
715,John,16,1,4.0,16,Nott'm Forest,NFO,1,GKP,Aston Villa,1
716,Savona,16,2,4.5,16,Nott'm Forest,NFO,2,DEF,Aston Villa,1
729,Cuiabano,16,2,4.5,16,Nott'm Forest,NFO,2,DEF,Aston Villa,1
734,Bakwa,16,3,5.9,16,Nott'm Forest,NFO,3,MID,Aston Villa,1
805,Lucca,16,4,5.5,16,Nott'm Forest,NFO,4,FWD,Aston Villa,1
814,Netz,16,2,4.5,16,Nott'm Forest,NFO,2,DEF,Aston Villa,1
528,Patterson,17,1,4.2,17,Sunderland,SUN,1,GKP,Spurs,1
529,Moore,17,1,3.9,17,Sunderland,SUN,1,GKP,Spurs,1
530,Nna Noukeu,17,1,3.9,17,Sunderland,SUN,1,GKP,Spurs,1
531,Ballard,17,2,4.7,17,Sunderland,SUN,2,DEF,Spurs,1
532,Hume,17,2,4.5,17,Sunderland,SUN,2,DEF,Spurs,1
533,Alese,17,2,4.0,17,Sunderland,SUN,2,DEF,Spurs,1
534,Anderson,17,2,3.8,17,Sunderland,SUN,2,DEF,Spurs,1
535,Cirkin,17,2,4.0,17,Sunderland,SUN,2,DEF,Spurs,1
536,Hjelde,17,2,4.0,17,Sunderland,SUN,2,DEF,Spurs,1
537,Huggins,17,2,4.0,17,Sunderland,SUN,2,DEF,Spurs,1
538,Johnson,17,2,3.8,17,Sunderland,SUN,2,DEF,Spurs,1
539,O'Nien,17,2,4.0,17,Sunderland,SUN,2,DEF,Spurs,1
540,Pembele,17,2,3.9,17,Sunderland,SUN,2,DEF,Spurs,1
541,Reinildo,17,2,3.8,17,Sunderland,SUN,2,DEF,Spurs,1
542,Seelt,17,2,4.0,17,Sunderland,SUN,2,DEF,Spurs,1
543,Adingra,17,3,4.9,17,Sunderland,SUN,3,MID,Spurs,1
544,Diarra,17,3,5.3,17,Sunderland,SUN,3,MID,Spurs,1
545,Roberts,17,3,5.4,17,Sunderland,SUN,3,MID,Spurs,1
546,Aleksić,17,3,4.9,17,Sunderland,SUN,3,MID,Spurs,1
547,E.Le Fée,17,3,4.9,17,Sunderland,SUN,3,MID,Spurs,1
548,Mundle,17,3,4.9,17,Sunderland,SUN,3,MID,Spurs,1
549,Neil,17,3,4.8,17,Sunderland,SUN,3,MID,Spurs,1
550,Poveda,17,3,4.7,17,Sunderland,SUN,3,MID,Spurs,1
551,Rigg,17,3,4.7,17,Sunderland,SUN,3,MID,Spurs,1
552,Sadiki,17,3,4.9,17,Sunderland,SUN,3,MID,Spurs,1
553,Talbi,17,3,4.9,17,Sunderland,SUN,3,MID,Spurs,1
554,Ba,17,3,4.3,17,Sunderland,SUN,3,MID,Spurs,1
555,Browne,17,3,4.5,17,Sunderland,SUN,3,MID,Spurs,1
556,Ekwah,17,3,4.5,17,Sunderland,SUN,3,MID,Spurs,1
557,H.Jones,17,3,4.3,17,Sunderland,SUN,3,MID,Spurs,1
558,Matete,17,3,4.3,17,Sunderland,SUN,3,MID,Spurs,1
559,Triantis,17,3,4.4,17,Sunderland,SUN,3,MID,Spurs,1
560,Isidor,17,4,5.0,17,Sunderland,SUN,4,FWD,Spurs,1
561,Mayenda,17,4,5.2,17,Sunderland,SUN,4,FWD,Spurs,1
562,Abdullahi,17,4,4.2,17,Sunderland,SUN,4,FWD,Spurs,1
563,Luís Hemir,17,4,4.4,17,Sunderland,SUN,4,FWD,Spurs,1
564,Rusyn,17,4,4.4,17,Sunderland,SUN,4,FWD,Spurs,1
668,Xhaka,17,3,5.1,17,Sunderland,SUN,3,MID,Spurs,1
670,Roefs,17,1,4.8,17,Sunderland,SUN,1,GKP,Spurs,1
678,Masuaku,17,2,3.9,17,Sunderland,SUN,2,DEF,Spurs,1
683,Alderete,17,2,4.1,17,Sunderland,SUN,2,DEF,Spurs,1
694,Mukiele,17,2,4.5,17,Sunderland,SUN,2,DEF,Spurs,1
724,Geertruida,17,2,4.5,17,Sunderland,SUN,2,DEF,Spurs,1
730,Brobbey,17,4,5.3,17,Sunderland,SUN,4,FWD,Spurs,1
735,Traoré,17,3,5.5,17,Sunderland,SUN,3,MID,Spurs,1
774,Jenson Jones,17,2,4.0,17,Sunderland,SUN,2,DEF,Spurs,1
775,Tutierov,17,3,4.5,17,Sunderland,SUN,3,MID,Spurs,1
800,Jocelin.T,17,3,5.0,17,Sunderland,SUN,3,MID,Spurs,1
812,Ellborg,17,1,4.0,17,Sunderland,SUN,1,GKP,Spurs,1
813,Angulo,17,3,5.0,17,Sunderland,SUN,3,MID,Spurs,1
821,Whittaker,17,3,4.5,17,Sunderland,SUN,3,MID,Spurs,1
822,Jones,17,3,4.5,17,Sunderland,SUN,3,MID,Spurs,1
565,Vicario,18,1,4.7,18,Spurs,TOT,1,GKP,Sunderland,0
566,Austin,18,1,3.9,18,Spurs,TOT,1,GKP,Sunderland,0
567,Kinsky,18,1,3.9,18,Spurs,TOT,1,GKP,Sunderland,0
568,Pedro Porro,18,2,5.1,18,Spurs,TOT,2,DEF,Sunderland,0
569,Romero,18,2,5.0,18,Spurs,TOT,2,DEF,Sunderland,0
570,Danso,18,2,4.2,18,Spurs,TOT,2,DEF,Sunderland,0
571,Davies,18,2,4.3,18,Spurs,TOT,2,DEF,Sunderland,0
572,Dragusin,18,2,4.5,18,Spurs,TOT,2,DEF,Sunderland,0
573,Spence,18,2,4.2,18,Spurs,TOT,2,DEF,Sunderland,0
574,Udogie,18,2,4.3,18,Spurs,TOT,2,DEF,Sunderland,0
575,Van de Ven,18,2,4.4,18,Spurs,TOT,2,DEF,Sunderland,0
576,Phillips,18,2,4.0,18,Spurs,TOT,2,DEF,Sunderland,0
577,Takai,18,2,4.0,18,Spurs,TOT,2,DEF,Sunderland,0
578,Vuskovic,18,2,3.9,18,Spurs,TOT,2,DEF,Sunderland,0
579,Son,18,3,8.5,18,Spurs,TOT,3,MID,Sunderland,0
581,Maddison,18,3,6.8,18,Spurs,TOT,3,MID,Sunderland,0
582,Kudus,18,3,6.4,18,Spurs,TOT,3,MID,Sunderland,0
583,Kulusevski,18,3,6.4,18,Spurs,TOT,3,MID,Sunderland,0
584,Tel,18,3,6.2,18,Spurs,TOT,3,MID,Sunderland,0
585,Bentancur,18,3,5.2,18,Spurs,TOT,3,MID,Sunderland,0
586,Bergvall,18,3,5.2,18,Spurs,TOT,3,MID,Sunderland,0
587,Bissouma,18,3,5.2,18,Spurs,TOT,3,MID,Sunderland,0
588,Odobert,18,3,5.3,18,Spurs,TOT,3,MID,Sunderland,0
589,Solomon,18,3,5.4,18,Spurs,TOT,3,MID,Sunderland,0
590,Bryan,18,3,4.9,18,Spurs,TOT,3,MID,Sunderland,0
591,Gray,18,3,4.8,18,Spurs,TOT,3,MID,Sunderland,0
592,Moore,18,3,5.0,18,Spurs,TOT,3,MID,Sunderland,0
593,P.M.Sarr,18,3,4.5,18,Spurs,TOT,3,MID,Sunderland,0
594,Min-hyeok,18,3,4.5,18,Spurs,TOT,3,MID,Sunderland,0
595,Olusesi,18,3,4.3,18,Spurs,TOT,3,MID,Sunderland,0
596,Solanke,18,4,7.2,18,Spurs,TOT,4,FWD,Sunderland,0
597,Richarlison,18,4,6.3,18,Spurs,TOT,4,FWD,Sunderland,0
598,Lankshear,18,4,4.5,18,Spurs,TOT,4,FWD,Sunderland,0
599,Scarlett,18,4,4.3,18,Spurs,TOT,4,FWD,Sunderland,0
673,J.Palhinha,18,3,5.5,18,Spurs,TOT,3,MID,Sunderland,0
717,Xavi,18,3,6.5,18,Spurs,TOT,3,MID,Sunderland,0
726,Kolo Muani,18,4,6.9,18,Spurs,TOT,4,FWD,Sunderland,0
745,Byfield,18,2,4.0,18,Spurs,TOT,2,DEF,Sunderland,0
750,Rowswell,18,2,4.0,18,Spurs,TOT,2,DEF,Sunderland,0
751,Akhamrich,18,3,4.5,18,Spurs,TOT,3,MID,Sunderland,0
790,Williams-Barnett,18,3,4.5,18,Spurs,TOT,3,MID,Sunderland,0
796,Gallagher,18,3,5.1,18,Spurs,TOT,3,MID,Sunderland,0
804,Souza,18,2,4.0,18,Spurs,TOT,2,DEF,Sunderland,0
811,Kyerematen,18,3,4.5,18,Spurs,TOT,3,MID,Sunderland,0
818,Wilson,18,4,4.5,18,Spurs,TOT,4,FWD,Sunderland,0
326,Adama,19,3,5.1,19,West Ham,WHU,3,MID,Wolves,1
600,Areola,19,1,4.3,19,West Ham,WHU,1,GKP,Wolves,1
601,Foderingham,19,1,4.0,19,West Ham,WHU,1,GKP,Wolves,1
602,Hegyi,19,1,3.9,19,West Ham,WHU,1,GKP,Wolves,1
603,Diouf,19,2,4.1,19,West Ham,WHU,2,DEF,Wolves,1
604,Emerson,19,2,4.4,19,West Ham,WHU,2,DEF,Wolves,1
605,Kilman,19,2,4.1,19,West Ham,WHU,2,DEF,Wolves,1
606,Mavropanos,19,2,4.4,19,West Ham,WHU,2,DEF,Wolves,1
607,N.Aguerd,19,2,4.4,19,West Ham,WHU,2,DEF,Wolves,1
608,Scarles,19,2,4.3,19,West Ham,WHU,2,DEF,Wolves,1
609,Todibo,19,2,4.3,19,West Ham,WHU,2,DEF,Wolves,1
610,Wan-Bissaka,19,2,4.1,19,West Ham,WHU,2,DEF,Wolves,1
611,Casey,19,2,4.0,19,West Ham,WHU,2,DEF,Wolves,1
612,L.Paquetá,19,3,5.9,19,West Ham,WHU,3,MID,Wolves,1
613,Souček,19,3,5.7,19,West Ham,WHU,3,MID,Wolves,1
615,Summerville,19,3,5.6,19,West Ham,WHU,3,MID,Wolves,1
616,Álvarez,19,3,4.9,19,West Ham,WHU,3,MID,Wolves,1
617,Cornet,19,3,4.9,19,West Ham,WHU,3,MID,Wolves,1
618,G.Rodriguez,19,3,4.8,19,West Ham,WHU,3,MID,Wolves,1
619,L.Guilherme,19,3,4.9,19,West Ham,WHU,3,MID,Wolves,1
620,Earthy,19,3,4.5,19,West Ham,WHU,3,MID,Wolves,1
621,Irving,19,3,4.3,19,West Ham,WHU,3,MID,Wolves,1
622,Orford,19,3,4.4,19,West Ham,WHU,3,MID,Wolves,1
623,Potts,19,3,4.4,19,West Ham,WHU,3,MID,Wolves,1
624,Bowen,19,4,7.5,19,West Ham,WHU,4,FWD,Wolves,1
625,Füllkrug,19,4,5.6,19,West Ham,WHU,4,FWD,Wolves,1
626,Marshall,19,4,4.3,19,West Ham,WHU,4,FWD,Wolves,1
659,Walker-Peters,19,2,4.2,19,West Ham,WHU,2,DEF,Wolves,1
671,Wilson,19,4,5.8,19,West Ham,WHU,4,FWD,Wolves,1
679,Hermansen,19,1,4.2,19,West Ham,WHU,1,GKP,Wolves,1
708,M.Fernandes,19,3,5.5,19,West Ham,WHU,3,MID,Wolves,1
718,S.Magassa,19,3,5.0,19,West Ham,WHU,3,MID,Wolves,1
738,Fabianski,19,1,4.5,19,West Ham,WHU,1,GKP,Wolves,1
747,Mayers,19,2,4.0,19,West Ham,WHU,2,DEF,Wolves,1
752,Golambeckis,19,2,4.0,19,West Ham,WHU,2,DEF,Wolves,1
758,Mohamadou Kanté,19,3,4.5,19,West Ham,WHU,3,MID,Wolves,1
785,Pablo,19,4,5.4,19,West Ham,WHU,4,FWD,Wolves,1
791,Taty,19,4,5.5,19,West Ham,WHU,4,FWD,Wolves,1
802,Lamadrid,19,3,5.0,19,West Ham,WHU,3,MID,Wolves,1
815,Disasi,19,2,4.5,19,West Ham,WHU,2,DEF,Wolves,1
825,Herrick,19,1,4.0,19,West Ham,WHU,1,GKP,Wolves,1
627,Johnstone,20,1,4.4,20,Wolves,WOL,1,GKP,West Ham,0
628,José Sá,20,1,4.2,20,Wolves,WOL,1,GKP,West Ham,0
629,Bentley,20,1,3.9,20,Wolves,WOL,1,GKP,West Ham,0
631,Agbadou,20,2,4.2,20,Wolves,WOL,2,DEF,West Ham,0
632,Doherty,20,2,4.4,20,Wolves,WOL,2,DEF,West Ham,0
633,H.Bueno,20,2,4.3,20,Wolves,WOL,2,DEF,West Ham,0
634,Mosquera,20,2,4.3,20,Wolves,WOL,2,DEF,West Ham,0
635,R.Gomes,20,2,4.4,20,Wolves,WOL,2,DEF,West Ham,0
636,S.Bueno,20,2,4.4,20,Wolves,WOL,2,DEF,West Ham,0
637,Toti,20,2,4.2,20,Wolves,WOL,2,DEF,West Ham,0
638,Hoever,20,2,3.8,20,Wolves,WOL,2,DEF,West Ham,0
639,Meupiyou,20,2,4.0,20,Wolves,WOL,2,DEF,West Ham,0
640,Pedro Lima,20,2,4.0,20,Wolves,WOL,2,DEF,West Ham,0
641,Pond,20,2,3.9,20,Wolves,WOL,2,DEF,West Ham,0
642,Hee Chan,20,3,5.6,20,Wolves,WOL,3,MID,West Ham,0
643,André,20,3,5.2,20,Wolves,WOL,3,MID,West Ham,0
644,Bellegarde,20,3,5.1,20,Wolves,WOL,3,MID,West Ham,0
645,Fer López,20,3,5.1,20,Wolves,WOL,3,MID,West Ham,0
646,J.Gomes,20,3,5.3,20,Wolves,WOL,3,MID,West Ham,0
647,Guedes,20,3,5.5,20,Wolves,WOL,3,MID,West Ham,0
648,Munetsi,20,3,5.3,20,Wolves,WOL,3,MID,West Ham,0
649,B.Traore,20,3,5.0,20,Wolves,WOL,3,MID,West Ham,0
650,Chirewa,20,3,4.3,20,Wolves,WOL,3,MID,West Ham,0
651,Edozie,20,3,4.3,20,Wolves,WOL,3,MID,West Ham,0
652,Gonzalez,20,3,4.3,20,Wolves,WOL,3,MID,West Ham,0
653,Hodge,20,3,4.5,20,Wolves,WOL,3,MID,West Ham,0
655,Fábio Silva,20,4,4.9,20,Wolves,WOL,4,FWD,West Ham,0
656,Kalajdžić,20,4,4.9,20,Wolves,WOL,4,FWD,West Ham,0
657,Chiwome,20,4,4.4,20,Wolves,WOL,4,FWD,West Ham,0
658,Fraser,20,4,4.2,20,Wolves,WOL,4,FWD,West Ham,0
663,J.Arias,20,3,4.9,20,Wolves,WOL,3,MID,West Ham,0
682,Møller Wolfe,20,2,4.2,20,Wolves,WOL,2,DEF,West Ham,0
695,Tchatchoua,20,2,4.4,20,Wolves,WOL,2,DEF,West Ham,0
709,Krejčí,20,2,4.5,20,Wolves,WOL,2,DEF,West Ham,0
720,Tolu,20,4,5.3,20,Wolves,WOL,4,FWD,West Ham,0
749,Mané,20,4,4.4,20,Wolves,WOL,4,FWD,West Ham,0
766,Olagunju,20,2,4.0,20,Wolves,WOL,2,DEF,West Ham,0
767,Rawlings,20,3,4.5,20,Wolves,WOL,3,MID,West Ham,0
777,Ojinnaka,20,3,4.5,20,Wolves,WOL,3,MID,West Ham,0
778,Sutherland,20,3,4.5,20,Wolves,WOL,3,MID,West Ham,0
809,Abbey,20,3,4.5,20,Wolves,WOL,3,MID,West Ham,0
816,Angel,20,3,4.7,20,Wolves,WOL,3,MID,West Ham,0
817,Armstrong,20,4,5.2,20,Wolves,WOL,4,FWD,West Ham,0
